id,date,machine,sensor,vibration
470122545,2024-01-29 00:48:09.000000 +00:00,2341,2371,3.117369304459748
470137626,2024-01-29 01:03:31.000000 +00:00,2341,2371,3.118886676261584
470137654,2024-01-29 01:18:54.000000 +00:00,2341,2371,3.077046796244809
470210936,2024-01-29 02:18:54.000000 +00:00,2341,2371,0.23718457571768078
470211218,2024-01-29 02:56:56.000000 +00:00,2341,2371,3.8306768721469258
470211291,2024-01-29 03:12:18.000000 +00:00,2341,2371,3.4172863780874883
470211461,2024-01-29 03:33:12.000000 +00:00,2341,2371,3.5687477995698536
470181178,2024-01-29 03:48:34.000000 +00:00,2341,2371,3.2046126292415913
470181186,2024-01-29 03:48:34.000000 +00:00,2341,2371,3.2046126292415913
470181207,2024-01-29 03:48:34.000000 +00:00,2341,2371,3.2046126292415913
470181244,2024-01-29 03:48:34.000000 +00:00,2341,2371,3.2046126292415913
470181303,2024-01-29 03:48:34.000000 +00:00,2341,2371,3.2046126292415913
470211585,2024-01-29 04:03:56.000000 +00:00,2341,2371,3.0468016991062963
470211661,2024-01-29 04:19:18.000000 +00:00,2341,2371,3.0206461556576802
470211767,2024-01-29 04:34:40.000000 +00:00,2341,2371,2.9405171574050013
470218355,2024-01-29 05:34:40.000000 +00:00,2341,2371,0.23371042486736984
470242791,2024-01-29 06:12:28.000000 +00:00,2341,2371,3.646043019548639
470235814,2024-01-29 06:27:51.000000 +00:00,2341,2371,3.183926878471291
470316959,2024-01-29 06:48:14.000000 +00:00,2341,2371,3.326272758453993
470249977,2024-01-29 07:03:36.000000 +00:00,2341,2371,3.050246303165087
470255557,2024-01-29 07:18:58.000000 +00:00,2341,2371,2.9983836989215797
470260291,2024-01-29 07:34:15.000000 +00:00,2341,2371,2.9486500716561848
470299825,2024-01-29 07:49:37.000000 +00:00,2341,2371,2.918352349434445
470300110,2024-01-29 08:05:00.000000 +00:00,2341,2371,0.24275530622924188
470300728,2024-01-29 09:05:00.000000 +00:00,2341,2371,0.2364980193801482
470317027,2024-01-29 10:05:00.000000 +00:00,2341,2371,0.23975189405743716
470317043,2024-01-29 10:06:47.000000 +00:00,2341,2371,4.260789863486512
470733352,2024-01-29 10:22:10.000000 +00:00,2341,2371,3.5428240092992067
470368546,2024-01-29 10:42:49.000000 +00:00,2341,2371,2.92756203136077
470368607,2024-01-29 10:58:11.000000 +00:00,2341,2371,3.2135726343841613
470338950,2024-01-29 11:13:33.000000 +00:00,2341,2371,3.0665483845025654
470345310,2024-01-29 11:28:55.000000 +00:00,2341,2371,2.9151664853681876
470733368,2024-01-29 11:44:18.000000 +00:00,2341,2371,2.9651579755413957
470372603,2024-01-29 12:44:18.000000 +00:00,2341,2371,0.23649253760064537
470735103,2024-01-29 13:44:18.000000 +00:00,2341,2371,0.2367686731068012
470402820,2024-01-29 13:55:16.000000 +00:00,2341,2371,3.877803511261562
470402836,2024-01-29 13:55:16.000000 +00:00,2341,2371,3.877803511261562
470403737,2024-01-29 13:55:16.000000 +00:00,2341,2371,3.877803511261562
470735320,2024-01-29 14:10:38.000000 +00:00,2341,2371,3.260421530003988
470735412,2024-01-29 14:31:33.000000 +00:00,2341,2371,3.107466524153512
470735558,2024-01-29 14:46:55.000000 +00:00,2341,2371,3.1044483847196145
470735710,2024-01-29 15:02:17.000000 +00:00,2341,2371,2.964078576612092
470436309,2024-01-29 15:17:39.000000 +00:00,2341,2371,2.834992171071619
470436363,2024-01-29 15:17:39.000000 +00:00,2341,2371,2.834992171071619
470436414,2024-01-29 15:17:39.000000 +00:00,2341,2371,2.834992171071619
470735755,2024-01-29 15:17:39.000000 +00:00,2341,2371,2.834992171071619
470735886,2024-01-29 15:33:01.000000 +00:00,2341,2371,2.834772607529932
470736279,2024-01-29 16:33:01.000000 +00:00,2341,2371,0.23396399371457235
470736615,2024-01-29 17:33:01.000000 +00:00,2341,2371,0.23260889782147312
470736629,2024-01-29 17:34:13.000000 +00:00,2341,2371,3.6911911654376195
470736702,2024-01-29 17:49:35.000000 +00:00,2341,2371,3.219887352009846
470498819,2024-01-29 18:10:33.000000 +00:00,2341,2371,3.1101719472437144
470736869,2024-01-29 18:25:56.000000 +00:00,2341,2371,3.01939163214586
470737050,2024-01-29 18:41:19.000000 +00:00,2341,2371,2.8598054662258905
470737167,2024-01-29 18:56:42.000000 +00:00,2341,2371,2.784920866188849
470737209,2024-01-29 19:12:04.000000 +00:00,2341,2371,2.735044566475594
470737483,2024-01-29 20:12:04.000000 +00:00,2341,2371,0.23328034272017625
470737542,2024-01-29 21:12:04.000000 +00:00,2341,2371,0.23145472741975093
470595013,2024-01-29 22:12:04.000000 +00:00,2341,2371,0.23822481646873586
470602212,2024-01-29 22:32:27.000000 +00:00,2341,2371,3.967725160418094
470738041,2024-01-29 22:47:50.000000 +00:00,2341,2371,3.4849901859560997
470738061,2024-01-29 23:08:39.000000 +00:00,2341,2371,3.1634685850051616
470738128,2024-01-29 23:24:01.000000 +00:00,2341,2371,3.0142451913678174
470625846,2024-01-29 23:39:23.000000 +00:00,2341,2371,2.877748589385814
470625854,2024-01-29 23:39:23.000000 +00:00,2341,2371,2.877748589385814
470625864,2024-01-29 23:39:23.000000 +00:00,2341,2371,2.877748589385814
470625918,2024-01-29 23:39:23.000000 +00:00,2341,2371,2.877748589385814
470626008,2024-01-29 23:39:23.000000 +00:00,2341,2371,2.877748589385814
470631365,2024-01-29 23:54:45.000000 +00:00,2341,2371,2.796367991237049
465778267,2024-01-20 00:27:53.000000 +00:00,2341,2381,0.22746201850107076
465790119,2024-01-20 01:14:19.000000 +00:00,2341,2381,8.248839708131653
465794680,2024-01-20 01:29:42.000000 +00:00,2341,2381,8.271821666700097
465820194,2024-01-20 01:45:05.000000 +00:00,2341,2381,7.44122243643152
465805299,2024-01-20 02:00:28.000000 +00:00,2341,2381,7.504017024630747
465820218,2024-01-20 02:15:51.000000 +00:00,2341,2381,7.018302709245939
465815398,2024-01-20 02:31:13.000000 +00:00,2341,2381,7.601328989641813
465821560,2024-01-20 02:46:36.000000 +00:00,2341,2381,7.307679479948515
465825923,2024-01-20 03:01:58.000000 +00:00,2341,2381,7.311450735362799
465849810,2024-01-20 04:01:58.000000 +00:00,2341,2381,0.2284358383571499
465861042,2024-01-20 04:51:16.000000 +00:00,2341,2381,7.245978699873603
465865762,2024-01-20 05:06:39.000000 +00:00,2341,2381,7.372813336575102
465870761,2024-01-20 05:22:01.000000 +00:00,2341,2381,7.262293060397168
465875749,2024-01-20 05:37:23.000000 +00:00,2341,2381,6.951257768491398
465880842,2024-01-20 05:52:45.000000 +00:00,2341,2381,7.229567860030788
465885558,2024-01-20 06:08:07.000000 +00:00,2341,2381,7.965230855434434
465890350,2024-01-20 06:23:30.000000 +00:00,2341,2381,7.202294618286743
465895283,2024-01-20 06:38:52.000000 +00:00,2341,2381,7.2268214154094785
465913807,2024-01-20 07:38:52.000000 +00:00,2341,2381,0.22742165433133157
465933669,2024-01-20 08:38:52.000000 +00:00,2341,2381,0.22907059187838075
465952060,2024-01-20 09:38:52.000000 +00:00,2341,2381,0.22928242611096838
465957175,2024-01-20 09:52:18.000000 +00:00,2341,2381,7.935823811711444
465961386,2024-01-20 10:07:40.000000 +00:00,2341,2381,7.136274697208838
465965890,2024-01-20 10:23:02.000000 +00:00,2341,2381,6.8190226288044995
465970762,2024-01-20 10:38:24.000000 +00:00,2341,2381,6.620478714805094
465975516,2024-01-20 10:53:46.000000 +00:00,2341,2381,6.442659728026834
465981735,2024-01-20 11:09:08.000000 +00:00,2341,2381,6.487402743232854
465984997,2024-01-20 11:24:30.000000 +00:00,2341,2381,6.490179593457808
466005478,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005486,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005499,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005541,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005587,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005820,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005829,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005842,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005864,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466005946,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006254,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006270,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006283,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006315,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006381,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006514,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006520,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006535,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466006559,2024-01-20 12:24:30.000000 +00:00,2341,2381,0.22559386459170347
466025171,2024-01-20 13:23:34.000000 +00:00,2341,2381,7.927747178098026
466025176,2024-01-20 13:23:34.000000 +00:00,2341,2381,7.927747178098026
466025189,2024-01-20 13:23:34.000000 +00:00,2341,2381,7.927747178098026
466025231,2024-01-20 13:23:34.000000 +00:00,2341,2381,7.927747178098026
466025271,2024-01-20 13:23:34.000000 +00:00,2341,2381,7.927747178098026
466025434,2024-01-20 13:23:34.000000 +00:00,2341,2381,7.927747178098026
466030624,2024-01-20 13:38:56.000000 +00:00,2341,2381,7.607247557335427
466101169,2024-01-20 13:54:18.000000 +00:00,2341,2381,6.890804018465757
466043647,2024-01-20 14:09:41.000000 +00:00,2341,2381,7.196494164668817
466045604,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466045613,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466045634,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466045670,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466045713,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466045993,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466045997,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046007,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046042,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046133,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046359,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046372,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046380,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046401,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046440,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046616,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046620,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046624,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046633,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046671,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046942,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046946,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046972,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466046998,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466047028,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466047219,2024-01-20 14:25:04.000000 +00:00,2341,2381,7.190173892173235
466050794,2024-01-20 14:40:27.000000 +00:00,2341,2381,6.96405852762483
466050802,2024-01-20 14:40:27.000000 +00:00,2341,2381,6.96405852762483
466050816,2024-01-20 14:40:27.000000 +00:00,2341,2381,6.96405852762483
466050828,2024-01-20 14:40:27.000000 +00:00,2341,2381,6.96405852762483
466050882,2024-01-20 14:40:27.000000 +00:00,2341,2381,6.96405852762483
466051047,2024-01-20 14:40:27.000000 +00:00,2341,2381,6.96405852762483
466051352,2024-01-20 14:40:27.000000 +00:00,2341,2381,6.96405852762483
466055483,2024-01-20 14:55:49.000000 +00:00,2341,2381,6.9817007944151595
466073519,2024-01-20 15:55:49.000000 +00:00,2341,2381,0.22666496776135947
466074654,2024-01-20 16:00:30.000000 +00:00,2341,2381,7.311038505544186
466079290,2024-01-20 16:15:52.000000 +00:00,2341,2381,7.963495981857379
466079314,2024-01-20 16:15:52.000000 +00:00,2341,2381,7.963495981857379
466079336,2024-01-20 16:15:52.000000 +00:00,2341,2381,7.963495981857379
466079364,2024-01-20 16:15:52.000000 +00:00,2341,2381,7.963495981857379
466079441,2024-01-20 16:15:52.000000 +00:00,2341,2381,7.963495981857379
466079615,2024-01-20 16:15:52.000000 +00:00,2341,2381,7.963495981857379
466160871,2024-01-20 16:31:14.000000 +00:00,2341,2381,7.563469920045051
466091376,2024-01-20 16:46:37.000000 +00:00,2341,2381,7.404111812462878
466093257,2024-01-20 17:01:59.000000 +00:00,2341,2381,7.449009779302845
466101215,2024-01-20 17:17:22.000000 +00:00,2341,2381,7.424740260364775
466102841,2024-01-20 17:32:44.000000 +00:00,2341,2381,7.488359892924375
466119992,2024-01-20 18:32:44.000000 +00:00,2341,2381,0.2252425373433672
466133172,2024-01-20 19:15:08.000000 +00:00,2341,2381,8.567533303083893
466137160,2024-01-20 19:30:30.000000 +00:00,2341,2381,7.6336162323711125
466141693,2024-01-20 19:45:52.000000 +00:00,2341,2381,7.476415753201252
466146313,2024-01-20 20:01:14.000000 +00:00,2341,2381,7.41006546354531
466160905,2024-01-20 20:16:37.000000 +00:00,2341,2381,7.534923736010055
466154965,2024-01-20 20:32:00.000000 +00:00,2341,2381,7.499156805833146
466154969,2024-01-20 20:32:00.000000 +00:00,2341,2381,7.499156805833146
466154983,2024-01-20 20:32:00.000000 +00:00,2341,2381,7.499156805833146
466154999,2024-01-20 20:32:00.000000 +00:00,2341,2381,7.499156805833146
466155041,2024-01-20 20:32:00.000000 +00:00,2341,2381,7.499156805833146
466160913,2024-01-20 20:32:00.000000 +00:00,2341,2381,7.499156805833146
466160976,2024-01-20 20:47:22.000000 +00:00,2341,2381,7.7241933561753955
466177650,2024-01-20 21:47:22.000000 +00:00,2341,2381,0.22698453723377604
466195300,2024-01-20 22:47:22.000000 +00:00,2341,2381,0.2257149388283226
466212232,2024-01-20 23:45:01.000000 +00:00,2341,2381,8.235239691816709
466215802,2024-01-21 00:00:23.000000 +00:00,2341,2381,7.576564210198261
466219745,2024-01-21 00:15:45.000000 +00:00,2341,2381,7.2422709703986765
466224220,2024-01-21 00:31:07.000000 +00:00,2341,2381,7.232990829333142
466228396,2024-01-21 00:46:30.000000 +00:00,2341,2381,7.079435514261482
466233104,2024-01-21 01:03:28.000000 +00:00,2341,2381,6.807871958391813
466236533,2024-01-21 01:18:50.000000 +00:00,2341,2381,7.086931665005617
466240517,2024-01-21 01:34:12.000000 +00:00,2341,2381,7.443233884057091
466252718,2024-01-21 02:20:37.000000 +00:00,2341,2381,6.738689269811955
466256832,2024-01-21 02:35:59.000000 +00:00,2341,2381,7.270631797196084
466260981,2024-01-21 02:51:21.000000 +00:00,2341,2381,7.172008882889515
466264870,2024-01-21 03:06:43.000000 +00:00,2341,2381,7.144215822267815
466268512,2024-01-21 03:22:06.000000 +00:00,2341,2381,7.154299957660432
466272412,2024-01-21 03:37:28.000000 +00:00,2341,2381,7.173596990956682
466277186,2024-01-21 03:52:50.000000 +00:00,2341,2381,7.142076073931342
466292311,2024-01-21 04:52:50.000000 +00:00,2341,2381,0.22449127773510288
466308362,2024-01-21 05:52:50.000000 +00:00,2341,2381,0.2241216596158255
466311887,2024-01-21 06:06:40.000000 +00:00,2341,2381,7.520144273747282
466319277,2024-01-21 06:34:39.000000 +00:00,2341,2381,7.024976154522289
466326694,2024-01-21 07:01:11.000000 +00:00,2341,2381,6.616449387599334
466330553,2024-01-21 07:16:34.000000 +00:00,2341,2381,7.320701055547839
466334713,2024-01-21 07:31:56.000000 +00:00,2341,2381,6.997253845401371
466339161,2024-01-21 07:47:19.000000 +00:00,2341,2381,6.7609748231123605
466343702,2024-01-21 08:02:41.000000 +00:00,2341,2381,6.867689679739306
466348342,2024-01-21 08:18:04.000000 +00:00,2341,2381,7.513390721399798
466352741,2024-01-21 08:36:52.000000 +00:00,2341,2381,6.660072073255763
466368738,2024-01-21 09:36:52.000000 +00:00,2341,2381,0.22217299663816
466377093,2024-01-21 10:08:58.000000 +00:00,2341,2381,7.210641541209716
466380763,2024-01-21 10:24:20.000000 +00:00,2341,2381,7.518712871483504
466385438,2024-01-21 10:39:42.000000 +00:00,2341,2381,7.056513197454028
466389879,2024-01-21 10:55:05.000000 +00:00,2341,2381,7.243003628501828
466395903,2024-01-21 11:10:27.000000 +00:00,2341,2381,6.844832308511683
466397805,2024-01-21 11:25:49.000000 +00:00,2341,2381,7.081283824129049
466402522,2024-01-21 11:41:11.000000 +00:00,2341,2381,6.941809811882683
466418513,2024-01-21 12:41:11.000000 +00:00,2341,2381,0.22551492696686273
466433274,2024-01-21 13:41:11.000000 +00:00,2341,2381,0.22613098761998895
466439327,2024-01-21 14:00:39.000000 +00:00,2341,2381,3.7502413944607476
466453701,2024-01-21 15:00:39.000000 +00:00,2341,2381,0.22567853981242383
466455646,2024-01-21 15:11:39.000000 +00:00,2341,2381,6.77445503054257
466464510,2024-01-21 15:27:01.000000 +00:00,2341,2381,7.744983187665857
466474743,2024-01-21 16:27:01.000000 +00:00,2341,2381,0.22641202018250062
466489422,2024-01-21 17:27:01.000000 +00:00,2341,2381,0.22158301098286892
466494619,2024-01-21 17:47:47.000000 +00:00,2341,2381,3.5011593586502054
466509817,2024-01-21 18:47:47.000000 +00:00,2341,2381,0.22600519905299737
466513109,2024-01-21 18:51:26.000000 +00:00,2341,2381,6.913278250729118
466517018,2024-01-21 19:06:49.000000 +00:00,2341,2381,7.866720207972084
466518133,2024-01-21 19:22:11.000000 +00:00,2341,2381,6.743043118364281
466523576,2024-01-21 19:37:33.000000 +00:00,2341,2381,6.776046646948617
466527846,2024-01-21 19:52:55.000000 +00:00,2341,2381,6.781576373749497
466531796,2024-01-21 20:08:17.000000 +00:00,2341,2381,6.979388799092046
466535564,2024-01-21 20:23:39.000000 +00:00,2341,2381,6.948964484308988
466550259,2024-01-21 21:23:39.000000 +00:00,2341,2381,0.22013203876626525
466552717,2024-01-21 21:32:48.000000 +00:00,2341,2381,6.487914375986452
466556852,2024-01-21 21:48:10.000000 +00:00,2341,2381,7.54187960256639
466560767,2024-01-21 22:03:32.000000 +00:00,2341,2381,7.27392671212925
466564144,2024-01-21 22:18:54.000000 +00:00,2341,2381,7.309519394808363
466570187,2024-01-21 22:34:16.000000 +00:00,2341,2381,7.119230017474709
466572186,2024-01-21 22:49:38.000000 +00:00,2341,2381,7.053969067041568
466576368,2024-01-21 23:05:01.000000 +00:00,2341,2381,6.748398863485342
466590307,2024-01-22 00:05:01.000000 +00:00,2341,2381,0.22405533008384126
466604751,2024-01-22 01:03:27.000000 +00:00,2341,2381,6.76157299489171
466608774,2024-01-22 01:18:50.000000 +00:00,2341,2381,7.247901269580835
466612882,2024-01-22 01:34:12.000000 +00:00,2341,2381,6.9839309284976965
466616880,2024-01-22 01:49:35.000000 +00:00,2341,2381,6.823420331592849
466622035,2024-01-22 02:04:58.000000 +00:00,2341,2381,7.141648302929477
466624373,2024-01-22 02:20:21.000000 +00:00,2341,2381,7.017199921390756
466628931,2024-01-22 02:35:43.000000 +00:00,2341,2381,6.734670467622841
466645009,2024-01-22 03:35:43.000000 +00:00,2341,2381,0.2234064701166898
466662113,2024-01-22 04:35:43.000000 +00:00,2341,2381,0.22351002093149824
466665655,2024-01-22 04:45:20.000000 +00:00,2341,2381,7.25670817373832
466669379,2024-01-22 05:00:42.000000 +00:00,2341,2381,7.269860547365233
466673335,2024-01-22 05:16:05.000000 +00:00,2341,2381,6.879711044228347
466678550,2024-01-22 05:31:28.000000 +00:00,2341,2381,6.53333274642722
466683017,2024-01-22 05:46:51.000000 +00:00,2341,2381,6.8584826703776605
466687489,2024-01-22 06:02:13.000000 +00:00,2341,2381,6.787425944111769
466691817,2024-01-22 06:17:35.000000 +00:00,2341,2381,6.64474881846631
466708379,2024-01-22 07:17:35.000000 +00:00,2341,2381,0.2258801413899395
466715584,2024-01-22 07:42:28.000000 +00:00,2341,2381,6.714129728192989
466720265,2024-01-22 07:57:50.000000 +00:00,2341,2381,6.986507218683239
466724686,2024-01-22 08:13:13.000000 +00:00,2341,2381,6.905794374368313
466729028,2024-01-22 08:28:35.000000 +00:00,2341,2381,6.85203492823604
466733392,2024-01-22 08:43:57.000000 +00:00,2341,2381,6.630093902233841
466738525,2024-01-22 08:59:19.000000 +00:00,2341,2381,6.62437173493957
466742653,2024-01-22 09:14:41.000000 +00:00,2341,2381,6.771624385788096
466760612,2024-01-22 10:14:41.000000 +00:00,2341,2381,0.221242099115588
466779772,2024-01-22 11:14:41.000000 +00:00,2341,2381,0.22277453057560373
466798408,2024-01-22 12:14:41.000000 +00:00,2341,2381,0.22717033301372525
466831548,2024-01-22 13:03:06.000000 +00:00,2341,2381,7.531100175145575
466831568,2024-01-22 13:18:28.000000 +00:00,2341,2381,7.044937433313495
466831751,2024-01-22 13:33:50.000000 +00:00,2341,2381,6.742622702421611
466831838,2024-01-22 13:49:12.000000 +00:00,2341,2381,6.497769299905457
466833521,2024-01-22 14:04:34.000000 +00:00,2341,2381,6.767793279729159
466838095,2024-01-22 14:19:56.000000 +00:00,2341,2381,6.714249596438118
466843030,2024-01-22 14:35:18.000000 +00:00,2341,2381,6.854534034966183
466859455,2024-01-22 15:23:22.000000 +00:00,2341,2381,6.869608782418174
466910001,2024-01-22 15:38:44.000000 +00:00,2341,2381,7.449206831003373
466910144,2024-01-22 15:54:06.000000 +00:00,2341,2381,7.632950232706715
466910383,2024-01-22 16:09:28.000000 +00:00,2341,2381,7.039601834597408
466911067,2024-01-22 16:24:50.000000 +00:00,2341,2381,7.074508637025127
466911277,2024-01-22 16:40:12.000000 +00:00,2341,2381,7.633401638976175
466912357,2024-01-22 17:05:47.000000 +00:00,2341,2381,5.85856410190038
466914269,2024-01-22 18:05:47.000000 +00:00,2341,2381,0.22281264721574673
466937061,2024-01-22 19:05:47.000000 +00:00,2341,2381,0.2236323925225997
466997468,2024-01-22 20:05:47.000000 +00:00,2341,2381,0.22715737774150022
466997746,2024-01-22 20:31:34.000000 +00:00,2341,2381,7.600985757154542
466997802,2024-01-22 20:46:56.000000 +00:00,2341,2381,7.438804021495659
466998069,2024-01-22 21:05:54.000000 +00:00,2341,2381,7.494899308593457
466998145,2024-01-22 21:21:17.000000 +00:00,2341,2381,7.089031990549527
467001613,2024-01-22 21:36:40.000000 +00:00,2341,2381,6.940840340905009
467028115,2024-01-22 21:52:02.000000 +00:00,2341,2381,7.319644460821267
467028175,2024-01-22 22:07:25.000000 +00:00,2341,2381,7.209522965829565
467093985,2024-01-22 23:07:25.000000 +00:00,2341,2381,0.22325219456888187
467056173,2024-01-22 23:18:17.000000 +00:00,2341,2381,7.028922451041178
467051359,2024-01-22 23:33:40.000000 +00:00,2341,2381,7.803551396958796
467056778,2024-01-22 23:49:03.000000 +00:00,2341,2381,7.088518603626489
467062010,2024-01-23 00:04:25.000000 +00:00,2341,2381,6.451397246011982
467071214,2024-01-23 00:19:47.000000 +00:00,2341,2381,7.027495141839428
467072181,2024-01-23 00:35:09.000000 +00:00,2341,2381,7.581033833933687
467077636,2024-01-23 00:50:31.000000 +00:00,2341,2381,7.314543336087115
467094462,2024-01-23 01:37:00.000000 +00:00,2341,2381,7.120498720500705
467097711,2024-01-23 01:52:22.000000 +00:00,2341,2381,7.414723952857207
467102589,2024-01-23 02:07:45.000000 +00:00,2341,2381,7.306950706023731
467107566,2024-01-23 02:23:07.000000 +00:00,2341,2381,7.700140184801705
467112878,2024-01-23 02:38:29.000000 +00:00,2341,2381,7.641360890452709
467117852,2024-01-23 02:53:51.000000 +00:00,2341,2381,7.302627263075046
467123111,2024-01-23 03:09:13.000000 +00:00,2341,2381,7.300625171019827
467143230,2024-01-23 04:09:13.000000 +00:00,2341,2381,0.221362844445437
467144976,2024-01-23 04:15:03.000000 +00:00,2341,2381,7.719049546651514
467150374,2024-01-23 04:30:25.000000 +00:00,2341,2381,7.881682688579858
467155910,2024-01-23 04:45:47.000000 +00:00,2341,2381,7.826718712764831
467161537,2024-01-23 05:01:09.000000 +00:00,2341,2381,7.642024551224518
467166711,2024-01-23 05:16:32.000000 +00:00,2341,2381,7.340199233606646
467172068,2024-01-23 05:31:54.000000 +00:00,2341,2381,7.203261165648682
467178124,2024-01-23 05:47:16.000000 +00:00,2341,2381,7.122580963022002
467197875,2024-01-23 06:47:16.000000 +00:00,2341,2381,0.22345777957283627
467219082,2024-01-23 07:47:16.000000 +00:00,2341,2381,0.2253147141068211
467221093,2024-01-23 07:53:04.000000 +00:00,2341,2381,6.8234413816261394
467226624,2024-01-23 08:08:27.000000 +00:00,2341,2381,7.8191348535486505
467232172,2024-01-23 08:24:11.000000 +00:00,2341,2381,7.216112795695899
467237696,2024-01-23 08:39:34.000000 +00:00,2341,2381,7.809394535366452
467243932,2024-01-23 08:54:56.000000 +00:00,2341,2381,7.20543516630911
467249161,2024-01-23 09:10:19.000000 +00:00,2341,2381,7.174518514636304
467254535,2024-01-23 09:25:42.000000 +00:00,2341,2381,7.314761437820934
467262272,2024-01-23 09:46:14.000000 +00:00,2341,2381,5.7964511879852925
467283241,2024-01-23 10:46:14.000000 +00:00,2341,2381,0.22294899734458043
467286201,2024-01-23 10:52:30.000000 +00:00,2341,2381,7.394161458784922
467290376,2024-01-23 11:07:53.000000 +00:00,2341,2381,7.299908885164791
467581413,2024-01-23 11:23:15.000000 +00:00,2341,2381,7.608819877877624
467570784,2024-01-23 11:38:37.000000 +00:00,2341,2381,7.4874307678438425
467306859,2024-01-23 11:53:59.000000 +00:00,2341,2381,7.439433768324943
467306903,2024-01-23 11:53:59.000000 +00:00,2341,2381,7.439433768324943
467307251,2024-01-23 11:53:59.000000 +00:00,2341,2381,7.439433768324943
467307272,2024-01-23 11:53:59.000000 +00:00,2341,2381,7.439433768324943
467307309,2024-01-23 11:53:59.000000 +00:00,2341,2381,7.439433768324943
467307557,2024-01-23 11:53:59.000000 +00:00,2341,2381,7.439433768324943
467311632,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467311648,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467311747,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467311784,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467311846,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467312099,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467312111,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467312115,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467312175,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467312227,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467312543,2024-01-23 12:09:21.000000 +00:00,2341,2381,7.129143998431558
467571103,2024-01-23 12:41:40.000000 +00:00,2341,2381,5.586739646601938
467571502,2024-01-23 13:41:40.000000 +00:00,2341,2381,0.22559560048854602
